subject_folder	mapping_participant	mapping_file	trial_index	block	trial_in_block	trigger	category	mapped_path	exact_image_path	image_found	is_repeat	expected_presentations_for_trigger	eeg_sample	eeg_time_ms	timing_source	timing_status	csv_available	csv_order_match	epoch_valid	artifact_peak_uv	artifact_status	epoch_index	target_index	split	lab_subject_id	artifact_status_npz	epoch_valid_npz	usable_for_finetune
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	55	3	15	1090	garlic	images_THINGS/object_images/garlic/garlic_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/garlic/garlic_11s.jpg	True	False	1	592494	1780401281476.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	118.551765	pass	854	89	val	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	56	3	16	1101	boat	images_THINGS/object_images/boat/boat_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/boat/boat_08s.jpg	True	False	1	595567	1780401287623.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	128.215073	pass	855	100	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	57	3	17	1132	polar_bear	images_THINGS/object_images/polar_bear/polar_bear_18s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/polar_bear/polar_bear_18s.jpg	True	True	2	598456	1780401293401.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	37.611401	pass	856	131	val	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	58	3	18	1047	drawer	images_THINGS/object_images/drawer/drawer_04s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/drawer/drawer_04s.jpg	True	False	1	601514	1780401299518.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	77.005234	pass	857	46	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	59	3	19	1026	asparagus	images_THINGS/object_images/asparagus/asparagus_12s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/asparagus/asparagus_12s.jpg	True	False	1	604407	1780401305304.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	84.202202	pass	858	25	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	60	3	20	1046	tiramisu	images_THINGS/object_images/tiramisu/tiramisu_12s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/tiramisu/tiramisu_12s.jpg	True	False	2	607420	1780401311331.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	34.729908	pass	859	45	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	61	4	1	1110	jet	images_THINGS/object_images/jet/jet_04s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/jet/jet_04s.jpg	True	True	2	619297	1780401335087.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	67.756020	pass	860	109	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	62	4	2	1149	mole	images_THINGS/object_images/mole/mole_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/mole/mole_09s.jpg	True	False	1	622221	1780401340935.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	122.451920	pass	861	148	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	63	4	3	1023	wolf	images_THINGS/object_images/wolf/wolf_12n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/wolf/wolf_12n.jpg	True	False	2	625328	1780401347150.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	39.807968	pass	862	22	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	64	4	4	1125	sundae	images_THINGS/object_images/sundae/sundae_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/sundae/sundae_09s.jpg	True	False	2	628207	1780401352908.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	106.753273	pass	863	124	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	65	4	5	1037	steamroller	images_THINGS/object_images/steamroller/steamroller_11n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/steamroller/steamroller_11n.jpg	True	False	1	631120	1780401358734.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	30.536705	pass	864	36	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	66	4	6	1120	owl	images_THINGS/object_images/owl/owl_19s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/owl/owl_19s.jpg	True	False	2	634186	1780401364867.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	35.939262	pass	865	119	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	67	4	7	1015	moose	images_THINGS/object_images/moose/moose_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/moose/moose_02s.jpg	True	True	2	637199	1780401370893.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	24.421434	pass	866	14	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	68	4	8	1121	sunglasses	images_THINGS/object_images/sunglasses/sunglasses_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/sunglasses/sunglasses_06s.jpg	True	True	2	640297	1780401377089.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	127.852943	pass	867	120	val	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	69	4	9	1049	rat	images_THINGS/object_images/rat/rat_04s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/rat/rat_04s.jpg	True	False	1	643223	1780401382942.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	35.032246	pass	868	48	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	70	4	10	1032	pants	images_THINGS/object_images/pants/pants_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/pants/pants_01b.jpg	True	False	1	646116	1780401388728.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	36.532070	pass	869	31	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	71	4	11	1063	car	images_THINGS/object_images/car/car_12s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/car/car_12s.jpg	True	False	1	649139	1780401394775.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	34.611938	pass	870	62	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	72	4	12	1118	candy_bar	images_THINGS/object_images/candy_bar/candy_bar_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/candy_bar/candy_bar_09s.jpg	True	True	2	652209	1780401400915.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	36.222637	pass	871	117	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	73	4	13	1092	bunkbed	images_THINGS/object_images/bunkbed/bunkbed_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/bunkbed/bunkbed_02s.jpg	True	True	2	655102	1780401406701.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	43.886452	pass	872	91	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	74	4	14	1038	cupcake	images_THINGS/object_images/cupcake/cupcake_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/cupcake/cupcake_07s.jpg	True	False	1	658028	1780401412553.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	32.173458	pass	873	37	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	75	4	15	1061	taco	images_THINGS/object_images/taco/taco_06n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/taco/taco_06n.jpg	True	False	2	661097	1780401418692.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	32.145340	pass	874	60	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	76	4	16	1130	showerhead	images_THINGS/object_images/showerhead/showerhead_05s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/showerhead/showerhead_05s.jpg	True	False	2	664070	1780401424638.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	31.653877	pass	875	129	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	77	4	17	1143	mango	images_THINGS/object_images/mango/mango_16s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/mango/mango_16s.jpg	True	False	2	667004	1780401430506.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	37.085865	pass	876	142	val	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	78	4	18	1123	sorbet	images_THINGS/object_images/sorbet/sorbet_05s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/sorbet/sorbet_05s.jpg	True	False	1	670087	1780401436672.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	48.766674	pass	877	122	val	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	79	4	19	1013	banana	images_THINGS/object_images/banana/banana_13s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/banana/banana_13s.jpg	True	False	1	673136	1780401442770.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	37.264194	pass	878	12	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	80	4	20	1139	earwig	images_THINGS/object_images/earwig/earwig_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/earwig/earwig_09s.jpg	True	False	1	676007	1780401448512.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	30.160654	pass	879	138	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	81	5	1	1079	puppy	images_THINGS/object_images/puppy/puppy_12s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/puppy/puppy_12s.jpg	True	False	1	697975	1780401492451.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	36.274250	pass	880	78	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	82	5	2	1082	necklace	images_THINGS/object_images/necklace/necklace_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/necklace/necklace_11s.jpg	True	False	2	701034	1780401498569.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	138.266388	pass	881	81	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	83	5	3	1131	eel	images_THINGS/object_images/eel/eel_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/eel/eel_09s.jpg	True	False	1	703995	1780401504492.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	52.527760	pass	882	130	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	84	5	4	1143	mango	images_THINGS/object_images/mango/mango_16s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/mango/mango_16s.jpg	True	True	2	706977	1780401510456.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	75.938377	pass	883	142	val	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	85	5	5	1109	wasp	images_THINGS/object_images/wasp/wasp_09n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/wasp/wasp_09n.jpg	True	False	1	710061	1780401516624.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	81.427849	pass	884	108	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	86	5	6	1046	tiramisu	images_THINGS/object_images/tiramisu/tiramisu_12s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/tiramisu/tiramisu_12s.jpg	True	True	2	712953	1780401522408.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	50.091785	pass	885	45	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	87	5	7	1133	cockatoo	images_THINGS/object_images/cockatoo/cockatoo_04s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/cockatoo/cockatoo_04s.jpg	True	False	1	716016	1780401528534.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	50.719955	pass	886	132	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	88	5	8	1002	pea	images_THINGS/object_images/pea/pea_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/pea/pea_10s.jpg	True	False	1	718964	1780401534430.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	38.406082	pass	887	1	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	89	5	9	1135	pony	images_THINGS/object_images/pony/pony_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/pony/pony_01b.jpg	True	False	1	721957	1780401540416.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	38.460957	pass	888	134	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	90	5	10	1125	sundae	images_THINGS/object_images/sundae/sundae_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/sundae/sundae_09s.jpg	True	True	2	724988	1780401546479.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	104.688034	pass	889	124	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	91	5	11	1124	nightshirt	images_THINGS/object_images/nightshirt/nightshirt_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/nightshirt/nightshirt_11s.jpg	True	True	2	727901	1780401552305.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	53.774223	pass	890	123	val	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	92	5	12	1140	kayak	images_THINGS/object_images/kayak/kayak_04s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/kayak/kayak_04s.jpg	True	False	1	730804	1780401558111.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	36.349865	pass	891	139	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	93	5	13	1059	zucchini	images_THINGS/object_images/zucchini/zucchini_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/zucchini/zucchini_02s.jpg	True	False	2	733706	1780401563916.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	42.899181	pass	892	58	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	94	5	14	1040	panda	images_THINGS/object_images/panda/panda_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/panda/panda_01b.jpg	True	False	1	736789	1780401570082.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	41.348011	pass	893	39	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	95	5	15	1061	taco	images_THINGS/object_images/taco/taco_06n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/taco/taco_06n.jpg	True	True	2	739733	1780401575971.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	40.109470	pass	894	60	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	96	5	16	1107	omelet	images_THINGS/object_images/omelet/omelet_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/omelet/omelet_06s.jpg	True	False	1	742775	1780401582055.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	32.297935	pass	895	106	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	97	5	17	1086	pasta	images_THINGS/object_images/pasta/pasta_12s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/pasta/pasta_12s.jpg	True	False	1	745851	1780401588207.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	30.069965	pass	896	85	val	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	98	5	18	1010	pineapple	images_THINGS/object_images/pineapple/pineapple_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/pineapple/pineapple_08s.jpg	True	False	1	748868	1780401594242.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	30.382135	pass	897	9	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	99	5	19	1127	space_shuttle	images_THINGS/object_images/space_shuttle/space_shuttle_12s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/space_shuttle/space_shuttle_12s.jpg	True	False	1	751767	1780401600040.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	53.710144	pass	898	126	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	100	5	20	1155	kale	images_THINGS/object_images/kale/kale_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/kale/kale_01b.jpg	True	False	1	754684	1780401605875.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	26.700239	pass	899	154	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	101	6	1	1152	speedboat	images_THINGS/object_images/speedboat/speedboat_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/speedboat/speedboat_06s.jpg	True	False	1	767488	1780401631485.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	89.492111	pass	900	151	val	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	102	6	2	1008	keyboard	images_THINGS/object_images/keyboard/keyboard_13s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/keyboard/keyboard_13s.jpg	True	False	1	770537	1780401637583.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	33.678825	pass	901	7	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	103	6	3	1042	eagle	images_THINGS/object_images/eagle/eagle_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/eagle/eagle_08s.jpg	True	False	1	773599	1780401643708.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	42.677906	pass	902	41	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	104	6	4	1028	meatball	images_THINGS/object_images/meatball/meatball_04s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/meatball/meatball_04s.jpg	True	False	1	776668	1780401649846.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	37.037781	pass	903	27	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	105	6	5	1062	antelope	images_THINGS/object_images/antelope/antelope_12n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/antelope/antelope_12n.jpg	True	True	2	779692	1780401655895.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	48.809303	pass	904	61	val	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	106	6	6	1085	frog	images_THINGS/object_images/frog/frog_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/frog/frog_09s.jpg	True	False	1	782730	1780401661971.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	22.980635	pass	905	84	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	107	6	7	1074	cobra	images_THINGS/object_images/cobra/cobra_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/cobra/cobra_07s.jpg	True	False	1	785737	1780401667986.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	24.746592	pass	906	73	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	108	6	8	1103	blazer	images_THINGS/object_images/blazer/blazer_05s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/blazer/blazer_05s.jpg	True	False	1	788844	1780401674201.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	47.679996	pass	907	102	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	109	6	9	1017	carrot	images_THINGS/object_images/carrot/carrot_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/carrot/carrot_01b.jpg	True	False	1	791959	1780401680431.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	37.580795	pass	908	16	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	110	6	10	1126	helicopter	images_THINGS/object_images/helicopter/helicopter_20s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/helicopter/helicopter_20s.jpg	True	False	2	794875	1780401686263.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	44.138947	pass	909	125	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	111	6	11	1106	swordfish	images_THINGS/object_images/swordfish/swordfish_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/swordfish/swordfish_07s.jpg	True	False	1	797819	1780401692152.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	39.938477	pass	910	105	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	112	6	12	1068	radio	images_THINGS/object_images/radio/radio_04s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/radio/radio_04s.jpg	True	False	1	800823	1780401698160.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	29.969978	pass	911	67	val	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	113	6	13	1100	champagne	images_THINGS/object_images/champagne/champagne_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/champagne/champagne_01b.jpg	True	False	1	803701	1780401703917.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	31.989010	pass	912	99	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	114	6	14	1084	cheetah	images_THINGS/object_images/cheetah/cheetah_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/cheetah/cheetah_06s.jpg	True	False	2	806784	1780401710083.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	30.461853	pass	913	83	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	115	6	15	1120	owl	images_THINGS/object_images/owl/owl_19s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/owl/owl_19s.jpg	True	True	2	809711	1780401715938.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	47.131088	pass	914	119	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	116	6	16	1129	workbench	images_THINGS/object_images/workbench/workbench_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/workbench/workbench_07s.jpg	True	False	2	812770	1780401722056.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	28.311026	pass	915	128	train	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	117	6	17	1053	reindeer	images_THINGS/object_images/reindeer/reindeer_14s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/reindeer/reindeer_14s.jpg	True	True	2	815807	1780401728131.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	97.478546	pass	916	52	val	5	pass	True	True
melina	Melina_02062026	lab_data/melina/Melina_02062026_EEG_recon_2026-06-02_13h08.29.077_image_mapping.json	118	6	18	1039	sailboat	images_THINGS/object_images/sailboat/sailboat_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/sailboat/sailboat_07s.jpg	True	False	1	818786	1780401734090.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	49.554623	pass	917	38	val	5	pass	True	True
